,postalCode,name,distance,categories,lat,lng,id,City,Neighborhood
32,South Africa,Klein Constantia,5316,Vineyard,-34.038674652783,18.413035210446868,4bdd4a8f645e0f47af3c6b19,Cape Town,Hout Bay
33,,Buitenverwachting,5615,Winery,-34.04179215550021,18.416503750809646,4bee8a4035dc0f475feb3f5b,Cape Town,Hout Bay
34,7806,Chefs Warehouse & Canteen @ Beau Constantia,5727,Restaurant,-34.013785,18.406667,5876106c0b56563fd330cf6f,Cape Town,Hout Bay
35,7979,Foodbarn Bakery & Deli,6369,Café,-34.09717281206906,18.378222276431988,4b77181af964a520bd7c2ee3,Cape Town,Hout Bay
36,,Steenberg Vineyards,7143,Vineyard,-34.075247202420954,18.422678380261956,4b77dab9f964a52072ac2ee3,Cape Town,Hout Bay
37,,Foxcroft,7162,Restaurant,-34.024477597523365,18.42996804626562,58133d5838facfbae3ffc781,Cape Town,Hout Bay
38,,Deli Delish,507,Deli / Bodega,-34.04559709869473,18.360247630701114,4b66cf2ff964a520ac2b2be3,Cape Town,Hout Bay
39,7806,Massimo's,3221,Italian Restaurant,-34.01920415372814,18.375360132716942,4be45c3bd4f7c9b6570a2420,Cape Town,Hout Bay
40,7800,Hout Bay Spar,563,Supermarket,-34.0405,18.3504,4ce7a966595cb1f722ebc314,Cape Town,Hout Bay
41,,The Leopard Bar,6659,Bar,-33.9833368426118,18.358957336805545,529a0307498e78bd638009a0,Cape Town,Hout Bay
42,,Trattoria Luigi,334,Italian Restaurant,-34.043694,18.359197,4b8e98caf964a520e92a33e3,Cape Town,Hout Bay
43,7975,Jakes On The Common,6188,Restaurant,-34.09691,18.372455,5a54a1efd0a149596b0833b1,Cape Town,Hout Bay
44,,Noordhoek Beach (Long Beach),7794,Beach,-34.11308368121179,18.353036642074585,4cbafea4352ebfb757c88df2,Cape Town,Hout Bay
45,,Fish On The Rocks,1516,Seafood Restaurant,-34.055132510946706,18.34796016357268,4c14c698a1010f4737ea4c18,Cape Town,Hout Bay
46,,Llandudno Lookout,4411,Scenic Lookout,-34.00427485966217,18.346036635315944,4d25c07519ff37047aa31070,Cape Town,Hout Bay
47,7945,Bistro Sixteen 82,7142,Tapas Restaurant,-34.075271470667516,18.422651677374514,4d2893d46e27a143577c1b24,Cape Town,Hout Bay
48,7806,The Cellars-Hohenort,8661,Hotel,-34.00117903608329,18.434744198604566,4bc77cee93bdeee1ad6f37ae,Cape Town,Hout Bay
49,,Constantia Uitsig Wine Farm,6537,Winery,-34.027325091779645,18.423910088816413,4cc95701bfe1f04d13280d75,Cape Town,Hout Bay
50,,Ragafellows,334,Steakhouse,-34.043785395112096,18.35916980243097,52b33531498eaff70f1be607,Cape Town,Hout Bay
51,,Steenberg Golf Estate,7167,Golf Course,-34.068601634885304,18.427004857749132,5346a0cd498ebf915b59e043,Cape Town,Hout Bay
52,7945,Cecilia Forest,8179,Trail,-33.99879273410581,18.426373151708557,4bf8fb03bb5176b0787e5bb2,Cape Town,Hout Bay
53,7700,Kirstenbosch Botanical Gardens,9436,Botanical Garden,-33.98845,18.433832,4b5acf4df964a520a7d528e3,Cape Town,Hout Bay
54,8060,Oudekraal Beach,6154,Beach,-33.988017338297325,18.34984108536447,4cf3f30ae9425481865b78c5,Cape Town,Hout Bay
55,8005,Ocean View House,9034,Bed & Breakfast,-33.96337761351537,18.374019399272196,4ba4b8dff964a52025af38e3,Cape Town,Hout Bay
56,,Chardonnay Deli,7274,Bakery,-34.0247225279904,18.43131671720546,56078ca9498e57199c66d34c,Cape Town,Hout Bay
57,8005,Atlanticview Cape Town Boutique Hotel,9642,Hotel,-33.96012690220119,18.385684490203857,54d88f1b498eab400b766771,Cape Town,Hout Bay
58,7700,Centenary Tree Canopy Walkway (Boomslang),9101,Scenic Lookout,-33.98971393494955,18.43036590802954,537f466c498ea5ac200c2f3a,Cape Town,Hout Bay
59,7945,Virgin Active Health Club,8829,Gym,-34.079491801424744,18.4407149297338,4b62d9e8f964a52082552ae3,Cape Town,Hout Bay
60,,Cafe Roux,6377,Café,-34.097369021847044,18.377776739166148,4bab53c2f964a520d0a03ae3,Cape Town,Hout Bay
61,7806,The Clay Cafe,3263,Café,-34.02095284985105,18.37883917921564,4bd42b1c046076b03f6f7771,Cape Town,Hout Bay
62,7806,Lookout Deck,1182,Seafood Restaurant,-34.050048745787876,18.34595097953561,4ba201a5f964a52013d637e3,Cape Town,Hout Bay
63,7800,The Greenhouse Restaurant,8569,Restaurant,-34.002616862777884,18.434650897979736,505acea716483cef8e2e990e,Cape Town,Hout Bay
64,,Jakes in the Village,7710,Restaurant,-34.07167544846586,18.431803543450386,4c3960d72c8020a141b28c00,Cape Town,Hout Bay
65,8000,Chilled Market at The Range,6039,Market,-34.04977719554031,18.420623209145997,4c0b405ca1b32d7f2fd79af0,Cape Town,Hout Bay
66,,Beta Beach,9407,Beach,-33.9601060976156,18.374905067108077,4d04d6677d9ba35d5e226823,Cape Town,Hout Bay
67,,Silvermine,7449,Trail,-34.08147414149445,18.421823743513997,4c4954166f1420a1d6337655,Cape Town,Hout Bay
68,7848,Jonkershuis Restaurant,5999,Restaurant,-34.03071406873821,18.41894095683067,4b76fcdbf964a520cb712ee3,Cape Town,Hout Bay
69,,Bakoven,9327,Beach,-33.96075595798668,18.374409195788264,4b8a5b87f964a520cb6932e3,Cape Town,Hout Bay
70,7945,Societi Brasserie,7563,French Restaurant,-34.06185059965357,18.434468829257106,4f608553e4b066d8c523ca36,Cape Town,Hout Bay
71,,Catharina's,7144,Restaurant,-34.071290523250276,18.42523647743298,4cc78765303476b08b47e16b,Cape Town,Hout Bay
72,7806,tashas,8496,Café,-34.021547130493666,18.443997138039865,4daaa4d7fa8cc764973a0d2d,Cape Town,Hout Bay
73,,Little Stream Constantia,5805,Breakfast Spot,-34.03742558328065,18.418208956718445,4e214e2718a88345f04a4270,Cape Town,Hout Bay
74,,The Village Roast,6322,Coffee Shop,-34.09691,18.377568,564da03a498ec6dcb47f1b53,Cape Town,Hout Bay
75,,Alphen Boutique Hotel,9399,Hotel,-34.0127536874346,18.450722800295225,4f155b83754a4f43c496f10d,Cape Town,Hout Bay
76,7947,Red! The Cafe,7758,Café,-34.073142012776664,18.43155546553403,4ca4c38cf832a1cd23dea8e5,Cape Town,Hout Bay
77,8005,Theatre On The Bay,10003,Theater,-33.955027483379716,18.377196341036598,4c48823a96abd13a82987401,Cape Town,Hout Bay
78,,The Hussar Grill,9163,Steakhouse,-33.96287124348644,18.377915549123507,4c06c9f83cbed13a72d60bc0,Cape Town,Hout Bay
79,,The Clubhouse (Claremont Cricket Club),9367,Restaurant,-34.01714214389348,18.45223927579875,51ce0afe498e39695aa1a142,Cape Town,Hout Bay
80,7806,Greenhouse Restaurant Constantia,8597,Modern European Restaurant,-34.001990256200216,18.434542176845472,4d54502d48ea6ea8490bc9a3,Cape Town,Hout Bay
81,7979,African Queen Guesthouse,7899,Bed & Breakfast,-34.110707,18.381667,4d16f67fbb64224b254fbd65,Cape Town,Hout Bay
82,7137,Mugg & Bean,9258,Coffee Shop,-34.06372284322648,18.452896706350316,4f79a0d5e4b0290a8d5f0e23,Cape Town,Hout Bay
83,7806,Engen,8476,Gas Station,-34.033625,18.446818,4c95d9d0f7cfa1cd2f46c115,Cape Town,Hout Bay
84,,5 Rooms,9427,Restaurant,-34.012628340655645,18.45098736401353,4f155d1c754a4f43c497231d,Cape Town,Hout Bay
85,,The Kirstenbosch Tea Room,9396,Café,-33.986906482406184,18.431649981846576,4ba75ab2f964a520b38d39e3,Cape Town,Hout Bay
86,,High Constantia Wine farm,6836,Winery,-34.025364617923074,18.42659337937037,4d493ba383eda1cdaa17a6b1,Cape Town,Hout Bay
87,,"Rose Bar, Alphen Hotel.",9392,Hotel Bar,-34.01285836164276,18.45068771729077,4eece0be0aaf1d45b13b7175,Cape Town,Hout Bay
88,7806,Food Lover's Market,9711,Grocery Store,-34.06308886,18.45814393,4eec8036e3002155925590fc,Cape Town,Hout Bay
89,,Woolworths,8590,Grocery Store,-34.0216929568688,18.445114243787696,4bd2cf71046076b0769f7471,Cape Town,Hout Bay
90,7975,The Toad,6391,Gastropub,-34.09741952075786,18.378090323759757,4c0b97296071a5931e6fe132,Cape Town,Hout Bay
91,7945,Bootlegger Coffee Company,7616,Coffee Shop,-34.06194260891006,18.43502667391246,5801d52d38fab67ef433b6da,Cape Town,Hout Bay
92,7800,Constantia Village Shopping Centre,8573,Shopping Mall,-34.0215593808089,18.44487856327051,4b8fd7a9f964a520076533e3,Cape Town,Hout Bay
93,7806,Virgin Active Health Club,9233,Gym,-34.018676095908376,18.451303488767806,4b4c2e53f964a52057af26e3,Cape Town,Hout Bay
94,7945,Italian Kitchen,9516,Italian Restaurant,-34.06564341054294,18.455176939383563,4cb341fcc939721ecd94b69e,Cape Town,Hout Bay
95,,Vida E Caffè,7727,Coffee Shop,-34.07191095429251,18.4318781202244,4de0bd22d164e323c7b3bcc8,Cape Town,Hout Bay
96,,The Hussar Grill,7780,Steakhouse,-34.072764591885225,18.432034723794146,500bd8dae4b0938453816dd2,Cape Town,Hout Bay
97,,Col'Cacchio,8649,Pizza Place,-34.07975739111847,18.43834295157505,4fcc6654e4b0ff719b4052a0,Cape Town,Hout Bay
98,,Monkey Valley Beach Nature Resort,5977,Resort,-34.09673324082768,18.35864160047971,4bcf6d9f0ffdce72fa77b2c0,Cape Town,Hout Bay
99,7979,The Red Herring,6206,Seafood Restaurant,-34.09846078017669,18.363597472331122,4b487cc3f964a5202a4e26e3,Cape Town,Hout Bay
0,8051,Green Point Urban Park,375,Park,-33.90555738278987,18.40221851536896,4d9dc1d6c593a1cdef2b6719,Cape Town,Green Point
1,,Giovanni's Deliworld,527,Bakery,-33.90782184808231,18.409727517755517,4b51863af964a520ed4e27e3,Cape Town,Green Point
2,8051,Jason Bakery,627,Bakery,-33.90814555679022,18.410891348801574,5a2cf00b35f9833b4ce7d183,Cape Town,Green Point
3,,Watershed,1170,Market,-33.907116168436936,18.41816228150922,54429072498e71ae5f3585e7,Cape Town,Green Point
4,8001,One&Only Cape Town,1086,Resort,-33.908668541891046,18.416461381779996,4b700ea8f964a52041052de3,Cape Town,Green Point
5,,Queen Victoria Hotel,1200,Hotel,-33.906414832225394,18.41869917650755,4db467ca6a23c31a0316b57b,Cape Town,Green Point
6,8000,Victoria Wharf,1351,Shopping Mall,-33.90361868916433,18.42057466506958,518d2e42498e2a0a96297fb0,Cape Town,Green Point
7,,Signal Hill,1555,Hill,-33.91790703224613,18.402374981837013,4b5c6f27f964a520a72f29e3,Cape Town,Green Point
8,8001,Coco Safar,1264,Café,-33.910444433451154,18.39448981377906,5a5f2e9bdd70c55eccf59824,Cape Town,Green Point
9,8005,Sea Point Beach Promenade,1617,Trail,-33.91029694340421,18.390040397644043,4b7657bff964a520ef482ee3,Cape Town,Green Point
10,8001,V&A Waterfront,1300,Waterfront,-33.90462006045022,18.42003876929211,4b43b4bff964a52014e725e3,Cape Town,Green Point
11,,Cooked,1174,Coffee Shop,-33.907122797849084,18.41820533520213,566da475498ed2e93de35c6c,Cape Town,Green Point
12,,Cape Town Waterfront,1456,Waterfront,-33.90256792953086,18.4216046333313,53b95629498e28001d79d8de,Cape Town,Green Point
13,8002,Nespresso Boutique,1293,Coffee Shop,-33.90400574458095,18.4199671423334,4c3df4c5b8b4be9aab74cbef,Cape Town,Green Point
14,8005,Pigalle,1404,Seafood Restaurant,-33.913161220900925,18.4167439564029,4bc0aaf8abf495217098bf93,Cape Town,Green Point
15,8001,The Silo Hotel,1609,Hotel,-33.90851199761666,18.42262145365408,582334fb03399c2dc117d903,Cape Town,Green Point
16,,Willoughby & Co,1431,Seafood Restaurant,-33.90274474798387,18.421349961573604,4b4dd523f964a520e4d826e3,Cape Town,Green Point
17,,Glen Boutique Hotel,1909,Hotel,-33.916673287075184,18.39171484272647,4ba4bb57f964a52005b038e3,Cape Town,Green Point
18,,The Table Bay Hotel - Lounge,1512,Hotel,-33.903146643778044,18.42228120940016,4d1dffece56f6ea8359d601d,Cape Town,Green Point
19,8005,Hotel 303,1494,Hotel,-33.912144,18.392876,4d0397fadc45a0932703e5c6,Cape Town,Green Point
20,8000,The Gin Bar,2301,Cocktail Bar,-33.92273288691907,18.417150034224644,54d63408498e31d1e8e09e57,Cape Town,Green Point
21,8001,Skinny laMinx,2426,Furniture / Home Store,-33.924987260907464,18.4140944480896,502c9a5d067d5b50e0ba9eb8,Cape Town,Green Point
22,8000,Jason Bakery,2389,Bakery,-33.92453842563379,18.414449223651683,4d9580ed454edcb39969b76a,Cape Town,Green Point
23,8001,Aces 'n Spades,2305,Bar,-33.92138527642458,18.42000551633646,502e9348e4b047efecff0430,Cape Town,Green Point
24,8005,La Mouette,2853,French Restaurant,-33.92118767834148,18.382778418449398,4c829880dc018cfa83f3d06c,Cape Town,Green Point
25,8001,Kloof Street House,2738,African Restaurant,-33.92830450158452,18.412193932450084,54a88b5c498e72e47a96233f,Cape Town,Green Point
26,8000,Yourstruly,2456,Coffee Shop,-33.92431943340237,18.417055746248256,4cd50dac8e5b6a317f1b74ac,Cape Town,Green Point
27,8000,Artscape Theatre,2745,Theater,-33.919537048903365,18.429297381456607,4b5342ebf964a520b69427e3,Cape Town,Green Point
28,,Virgin Active Foreshore,2739,Gym / Fitness Center,-33.91784923671407,18.430691895051158,5766b8aecd100453bf08c5ab,Cape Town,Green Point
29,8001,Fugard Theatre,3068,Theater,-33.92717880771957,18.424410697680713,4bcede8d29d4b7132923a9dc,Cape Town,Green Point
30,8005,Truth Coffee HQ,3093,Café,-33.92828568736539,18.4227945872331,4fa0c477e4b0c33ec64258bf,Cape Town,Green Point
31,8001,City Hall,2852,City Hall,-33.92518468373031,18.423782589572202,4b6b08e2f964a5202aee2be3,Cape Town,Green Point
32,8001,The Labia Theatre,2933,Movie Theater,-33.93005356692247,18.412439146653224,4b5f1604f964a52054a529e3,Cape Town,Green Point
33,,The Book Lounge,3143,Bookstore,-33.92930614229909,18.42168843738291,4b9e4a4cf964a5209dd736e3,Cape Town,Green Point
34,8001,Unframed Ice Cream,2776,Ice Cream Shop,-33.928688015760294,18.41204556956696,57a20081498ee7342127f5a5,Cape Town,Green Point
35,8005,Spar,1666,Supermarket,-33.91537412,18.41805674,4bf7e2078d30d13a70a4ff17,Cape Town,Green Point
36,,New York Bagel,3144,Bagel Shop,-33.92812216330304,18.42418736238842,54350aca498e511cba960528,Cape Town,Green Point
37,,Nourishd Juice Bar,3605,Juice Bar,-33.93663,18.40484,589a33bbef787f24a01580ba,Cape Town,Green Point
38,,Bantry Bay,3626,Scenic Lookout,-33.92732157912339,18.378245227753318,4c20ca233573c9b608e03515,Cape Town,Green Point
39,8001,De Waal Park,3658,Park,-33.93666648137161,18.41257095336914,4b796650f964a52095f72ee3,Cape Town,Green Point
40,8001,Deluxe Coffeeworks,3480,Coffee Shop,-33.933453,18.419453,50123ab3e4b0f8ec77991df4,Cape Town,Green Point
41,,Lions Head Trail,3771,Trail,-33.93685957443096,18.39487494765333,4bb215f7f964a520a2b73ce3,Cape Town,Green Point
42,8001,Lions Head Peak,3760,Mountain,-33.93501147657133,18.389137585455497,4bfaa0d0508c0f47f5414031,Cape Town,Green Point
43,8000,The Deli Woodstock,3992,Breakfast Spot,-33.92773321883452,18.43864551481081,4c383fdfdfb0e21ef447aea8,Cape Town,Green Point
44,,360 Specialized Training,4269,Gym,-33.93063297914655,18.439516160921674,4d6d2f3bfbf0a093ec91fc8c,Cape Town,Green Point
45,,"Food Lovers, The Towers",2626,Food Court,-33.91945851147964,18.427718198510565,565c25fa498e1d3da85ed493,Cape Town,Green Point
46,7915,Rosetta Roastery,4455,Coffee Shop,-33.92670585996497,18.445895047082622,4c77b3f16981bfb7de7a66e6,Cape Town,Green Point
47,8005,Clifton 1st Beach,4395,Beach,-33.93600136524832,18.37767735320228,4b7824b2f964a5200cb82ee3,Cape Town,Green Point
48,8001,The Kitchen,3940,Deli / Bodega,-33.927670975915085,18.43796609977646,4b694555f964a520549d2be3,Cape Town,Green Point
49,8005,Clifton 2nd Beach,4560,Beach,-33.93767444013776,18.37740472150441,4c8b7bb56418a143a968e9ce,Cape Town,Green Point
50,7925,Table Mountain National Park,4882,National Park,-33.948035557863165,18.402806064323944,4efc3aeb823142b925eb319d,Cape Town,Green Point
51,,"Seattle Coffee, The Towers",2639,Coffee Shop,-33.919565151029474,18.42779236125447,565d37ef498e7ec1b1844dd8,Cape Town,Green Point
52,7925,Espresso Lab Microroasters,5371,Coffee Shop,-33.92737067543962,18.457009014445408,4ba9e287f964a520183c3ae3,Cape Town,Green Point
53,,Stardust,3699,Theater,-33.92752625703309,18.434563877424985,529e12d8498e188cc3d3ddea,Cape Town,Green Point
54,,Checkers,2803,Grocery Store,-33.92098842095797,18.383280408241074,4bfd2bf9f61dc9b648959ede,Cape Town,Green Point
55,7925,The Pot Luck Club & Gallery,5410,Tapas Restaurant,-33.927463,18.457429,4efe0f19e5faf2869a1156c1,Cape Town,Green Point
56,,The Test Kitchen,5370,Restaurant,-33.927422678167645,18.45696173744514,4cf68fc8e308236ab6e3e6ac,Cape Town,Green Point
57,7925,The Old Biscuit Mill,5411,Market,-33.92749713628417,18.457415051797437,4b5a3b1bf964a52013b628e3,Cape Town,Green Point
58,,Glen Beach,5404,Beach,-33.946878157719674,18.377955495720176,4c68ef393bad2d7fd3a1aeee,Cape Town,Green Point
59,8005,Maiden's Cove,5307,Scenic Lookout,-33.945097685595805,18.376314317221297,4e184285183880768f3eb656,Cape Town,Green Point
60,8005,POD Camps Bay,5565,Hotel,-33.94924463089983,18.379686428828617,4c3d7d73b169c9b6211a4768,Cape Town,Green Point
61,8000,Top of Table Mountain,5934,Scenic Lookout,-33.957513188002125,18.403037310564745,4bb0fba2f964a5204f703ce3,Cape Town,Green Point
62,8040,Camps Bay Beach,5780,Beach,-33.950604673489345,18.377745151519775,4c3073957cc0c9b6ae58ed9a,Cape Town,Green Point
63,,Woodstock Foundry,4812,Event Space,-33.92699097754226,18.450274887434205,4fd5dcade4b02bbdc692ed95,Cape Town,Green Point
64,7925,Woodstock Brewery,5106,Brewery,-33.92729377150171,18.453770970512487,57906662498ed25e200c17fd,Cape Town,Green Point
65,,Salisburys,5344,Deli / Bodega,-33.933360708670065,18.451980701512788,4ff0360ce4b0cf66726cb6cb,Cape Town,Green Point
66,8001,Tribe Coffee,4856,Coffee Shop,-33.92727272520289,18.450634898426785,51695769e4b04fc89096589a,Cape Town,Green Point
67,,The Sidewalk Cafe,4361,Café,-33.93893301476184,18.42794219488249,4b7a67aef964a520f62b2fe3,Cape Town,Green Point
68,8040,Vide E Caffe,5795,Coffee Shop,-33.95100649878029,18.37834274334316,4c6f96eadf6b8cfa3bb2b54d,Cape Town,Green Point
69,8005,Atlanticview Cape Town Boutique Hotel,6495,Hotel,-33.96012690220119,18.385684490203857,54d88f1b498eab400b766771,Cape Town,Green Point
70,,Neighbourgoods Market,5442,Flea Market,-33.9274569558459,18.457826180599668,4e550332636510eb2e0e0683,Cape Town,Green Point
71,7925,Saucisse Deli,5369,Deli / Bodega,-33.927383554093446,18.456980966220513,4eae7baa9911d5c951b3cc06,Cape Town,Green Point
72,,Ocean Jewels,4478,Seafood Restaurant,-33.92697200076062,18.44598148752877,515eb609e4b08388f73c92c7,Cape Town,Green Point
73,,Devil's Peak Brewing Company (The Taproom),6019,Brewery,-33.93408429796424,18.460315591431804,51ebca525019fb668b6311d9,Cape Town,Green Point
74,,Raw and Roxy,5278,Vegetarian / Vegan Restaurant,-33.92742942619817,18.455821159554247,53be7f1a498ecfab3dd716f6,Cape Town,Green Point
75,,"Casa Woodstock, Casa Nostra Bar",5363,Bar,-33.92769135434862,18.456694050665305,4e16dafa8130977157798115,Cape Town,Green Point
76,,Beta Beach,6847,Beach,-33.9601060976156,18.374905067108077,4d04d6677d9ba35d5e226823,Cape Town,Green Point
77,,Newlands Forest,8450,Forest,-33.970869424576335,18.449845578052983,4bc1a989461576b04d387c32,Cape Town,Green Point
78,7925,1890 House Sushi,7032,Sushi Restaurant,-33.93920394799666,18.46938616433879,4b50cf03f964a520563327e3,Cape Town,Green Point
79,,Spar,4393,Grocery Store,-33.939172045822914,18.428155074247798,4bdc39bf3904a5938a3f4d9e,Cape Town,Green Point
80,,Gardener's Cottage,8718,Café,-33.97009824275582,18.45709964654482,4ba4d504f964a52020b938e3,Cape Town,Green Point
81,,Rhodes Memorial,7274,Monument / Landmark,-33.95250203886461,18.459084299518164,4b976addf964a520ef0235e3,Cape Town,Green Point
82,7700,Kirstenbosch Botanical Gardens,9719,Botanical Garden,-33.98845,18.433832,4b5acf4df964a520a7d528e3,Cape Town,Green Point
83,7700,Vineyard Hotel & Spa,9628,Hotel,-33.97889774917507,18.45864753172221,4b58b75ff964a520296728e3,Cape Town,Green Point
84,,Magica Roma,9375,Italian Restaurant,-33.94014855148352,18.497787490194014,4b97fb2ff964a520e12335e3,Cape Town,Green Point
85,7700,Baxter Theatre Centre,8352,Theater,-33.95685529195213,18.470461381924636,4b606099f964a5208fe229e3,Cape Town,Green Point
86,,The Hussar Grill,8545,Steakhouse,-33.95913577409004,18.470667502960097,4baa6dbff964a52040693ae3,Cape Town,Green Point
87,8005,The Twelve Apostles,9833,Hotel,-33.9835262,18.3589679,4bdd43946c1b95218e34ad0f,Cape Town,Green Point
88,,Fraiche Ayres,8301,Restaurant,-33.951087111351285,18.475908998902728,4d3ead046b3d236ab37d7464,Cape Town,Green Point
89,7700,Newlands Rugby Stadium,9372,Stadium,-33.970645947055424,18.468375432867685,4b8003f6f964a520e04a30e3,Cape Town,Green Point
90,7700,PPC Newlands Cricket Ground,9665,Cricket Ground,-33.97364000769796,18.468891292223844,4b76e43ff964a520c0672ee3,Cape Town,Green Point
91,7441,Crystal Towers Hotel And Spa,9404,Hotel,-33.89467847050529,18.507091694258406,4c8ad1491797236a5d646588,Cape Town,Green Point
92,7700,Sports Science Institute of South Africa,9438,Athletics & Sports,-33.9718160897948,18.467723838115923,4b9773b7f964a520460435e3,Cape Town,Green Point
93,,Milnerton Beach,7927,Beach,-33.881407379610735,18.487219285702455,4d03505a28926ea83fe664c2,Cape Town,Green Point
94,7725,Rock Sushi Thai,9196,Sushi Restaurant,-33.971419,18.463961,4fff0248e4b02b4ef99aeaf4,Cape Town,Green Point
95,7700,Common Ground Cafe,9562,Coffee Shop,-33.958918134385584,18.485833059887966,4b613990f964a520680d2ae3,Cape Town,Green Point
